0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.006,-0.007,-0.015,-0.007,-0.009,0.001,-0.001,0.007,-0.001,-0.003,0.009,-0.004,0.007,0.011,0.016,-0.003,0.011,0.009,-0.011
0.0,0.006,-0.007,-0.015,-0.007,-0.009,0.001,-0.001,0.007,-0.001,-0.003,0.009,-0.004,0.007,0.011,0.016,-0.003,0.011,0.009,-0.011
0.0,0.006,-0.007,-0.015,-0.007,-0.009,0.001,-0.001,0.007,-0.001,-0.003,0.009,-0.004,0.007,0.011,0.016,-0.003,0.011,0.009,-0.011
0.0,0.006,-0.007,-0.015,-0.007,-0.009,0.001,-0.001,0.007,-0.001,-0.003,0.009,-0.004,0.007,0.011,0.016,-0.003,0.011,0.009,-0.011
0.0,0.007,-0.008,-0.017,-0.008,-0.01,0.001,-0.002,0.008,-0.001,-0.003,0.01,-0.005,0.008,0.012,0.018,-0.003,0.013,0.01,-0.012
0.0,0.007,-0.008,-0.017,-0.008,-0.01,0.001,-0.002,0.008,-0.001,-0.003,0.01,-0.005,0.008,0.012,0.018,-0.003,0.013,0.01,-0.012
0.0,0.007,-0.008,-0.017,-0.008,-0.01,0.001,-0.002,0.008,-0.001,-0.003,0.01,-0.005,0.008,0.012,0.018,-0.003,0.013,0.01,-0.012
0.0,0.007,-0.008,-0.017,-0.008,-0.01,0.001,-0.002,0.008,-0.001,-0.003,0.01,-0.005,0.008,0.012,0.018,-0.003,0.013,0.01,-0.012
0.0,0.007,-0.008,-0.017,-0.008,-0.01,0.001,-0.002,0.008,-0.001,-0.003,0.01,-0.005,0.008,0.012,0.018,-0.003,0.013,0.01,-0.012
0.0,0.008,-0.009,-0.019,-0.008,-0.011,0.001,-0.002,0.009,-0.002,-0.003,0.011,-0.005,0.009,0.014,0.02,-0.003,0.014,0.011,-0.013
0.0,0.008,-0.009,-0.019,-0.008,-0.011,0.001,-0.002,0.009,-0.002,-0.003,0.011,-0.005,0.009,0.014,0.02,-0.003,0.014,0.011,-0.013
0.0,0.008,-0.009,-0.019,-0.008,-0.011,0.001,-0.002,0.009,-0.002,-0.003,0.011,-0.005,0.009,0.014,0.02,-0.003,0.014,0.011,-0.013
0.0,0.008,-0.009,-0.019,-0.008,-0.011,0.001,-0.002,0.009,-0.002,-0.003,0.011,-0.005,0.009,0.014,0.02,-0.003,0.014,0.011,-0.013
0.0,0.008,-0.009,-0.019,-0.008,-0.011,0.001,-0.002,0.009,-0.002,-0.003,0.011,-0.005,0.009,0.014,0.02,-0.003,0.014,0.011,-0.013
-0.001,0.009,-0.01,-0.02,-0.009,-0.012,0.001,-0.003,0.01,-0.002,-0.004,0.012,-0.005,0.01,0.015,0.022,-0.004,0.015,0.012,-0.014
-0.001,0.009,-0.01,-0.02,-0.009,-0.012,0.001,-0.003,0.01,-0.002,-0.004,0.012,-0.005,0.01,0.015,0.022,-0.004,0.015,0.012,-0.014
-0.001,0.009,-0.01,-0.02,-0.009,-0.012,0.001,-0.003,0.01,-0.002,-0.004,0.012,-0.005,0.01,0.015,0.022,-0.004,0.015,0.012,-0.014
-0.001,0.009,-0.01,-0.02,-0.009,-0.012,0.001,-0.003,0.01,-0.002,-0.004,0.012,-0.005,0.01,0.015,0.022,-0.004,0.015,0.012,-0.014
-0.001,0.009,-0.01,-0.02,-0.009,-0.012,0.001,-0.003,0.01,-0.002,-0.004,0.012,-0.005,0.01,0.015,0.022,-0.004,0.015,0.012,-0.014
-0.001,0.01,-0.01,-0.022,-0.01,-0.013,0.001,-0.003,0.011,-0.002,-0.004,0.013,-0.006,0.011,0.016,0.024,-0.004,0.016,0.013,-0.016
-0.001,0.01,-0.01,-0.022,-0.01,-0.013,0.001,-0.003,0.011,-0.002,-0.004,0.013,-0.006,0.011,0.016,0.024,-0.004,0.016,0.013,-0.016
-0.001,0.01,-0.01,-0.022,-0.01,-0.013,0.001,-0.003,0.011,-0.002,-0.004,0.013,-0.006,0.011,0.016,0.024,-0.004,0.016,0.013,-0.016
-0.001,0.01,-0.01,-0.022,-0.01,-0.013,0.001,-0.003,0.011,-0.002,-0.004,0.013,-0.006,0.011,0.016,0.024,-0.004,0.016,0.013,-0.016
-0.001,0.01,-0.01,-0.022,-0.01,-0.013,0.001,-0.003,0.011,-0.002,-0.004,0.013,-0.006,0.011,0.016,0.024,-0.004,0.016,0.013,-0.016
-0.001,0.011,-0.011,-0.023,-0.011,-0.015,0.001,-0.003,0.011,-0.002,-0.004,0.014,-0.006,0.011,0.018,0.026,-0.004,0.017,0.014,-0.017
-0.001,0.011,-0.011,-0.023,-0.011,-0.015,0.001,-0.003,0.011,-0.002,-0.004,0.014,-0.006,0.011,0.018,0.026,-0.004,0.017,0.014,-0.017
-0.001,0.011,-0.011,-0.023,-0.011,-0.015,0.001,-0.003,0.011,-0.002,-0.004,0.014,-0.006,0.011,0.018,0.026,-0.004,0.017,0.014,-0.017
-0.001,0.011,-0.011,-0.023,-0.011,-0.015,0.001,-0.003,0.011,-0.002,-0.004,0.014,-0.006,0.011,0.018,0.026,-0.004,0.017,0.014,-0.017
-0.001,0.011,-0.011,-0.023,-0.011,-0.015,0.001,-0.003,0.011,-0.002,-0.004,0.014,-0.006,0.011,0.018,0.026,-0.004,0.017,0.014,-0.017
-0.001,0.012,-0.012,-0.025,-0.012,-0.016,0.001,-0.004,0.012,-0.002,-0.005,0.015,-0.007,0.012,0.019,-0.051,-0.005,0.019,0.015,-0.018
-0.001,0.012,-0.012,-0.025,-0.012,-0.016,0.001,-0.004,0.012,-0.002,-0.005,0.015,-0.007,0.012,0.019,-0.051,-0.005,0.019,0.015,-0.018
-0.001,0.012,-0.012,-0.025,-0.012,-0.016,0.001,-0.004,0.012,-0.002,-0.005,0.015,-0.007,0.012,0.019,-0.051,-0.005,0.019,0.015,-0.018
-0.001,0.012,-0.012,-0.025,-0.012,-0.016,0.001,-0.004,0.012,-0.002,-0.005,0.015,-0.007,0.012,0.019,-0.051,-0.005,0.019,0.015,-0.018
-0.001,0.012,-0.012,-0.025,-0.012,-0.016,0.001,-0.004,0.012,-0.002,-0.005,0.015,-0.007,0.012,0.019,-0.051,-0.005,0.019,0.015,-0.018
-0.001,0.013,-0.013,-0.026,-0.012,-0.017,0.001,-0.004,0.013,-0.002,-0.005,0.016,-0.007,0.013,0.02,-0.049,-0.005,0.02,0.016,-0.019
-0.001,0.013,-0.013,-0.026,-0.012,-0.017,0.001,-0.004,0.013,-0.002,-0.005,0.016,-0.007,0.013,0.02,-0.049,-0.005,0.02,0.016,-0.019
-0.001,0.013,-0.013,-0.026,-0.012,-0.017,0.001,-0.004,0.013,-0.002,-0.005,0.016,-0.007,0.013,0.02,-0.049,-0.005,0.02,0.016,-0.019
-0.001,0.013,-0.013,-0.026,-0.012,-0.017,0.001,-0.004,0.013,-0.002,-0.005,0.016,-0.007,0.013,0.02,-0.049,-0.005,0.02,0.016,-0.019
-0.001,0.013,-0.013,-0.026,-0.012,-0.017,0.001,-0.004,0.013,-0.002,-0.005,0.016,-0.007,0.013,0.02,-0.049,-0.005,0.02,0.016,-0.019
-0.001,0.014,0.112,-0.028,-0.013,-0.018,0.001,-0.004,0.014,-0.002,-0.005,0.017,-0.008,0.014,0.021,-0.047,-0.005,0.021,0.017,-0.02
-0.001,0.014,0.112,-0.028,-0.013,-0.018,0.001,-0.004,0.014,-0.002,-0.005,0.017,-0.008,0.014,0.021,-0.047,-0.005,0.021,0.017,-0.02
-0.001,0.014,0.112,-0.028,-0.013,-0.018,0.001,-0.004,0.014,-0.002,-0.005,0.017,-0.008,0.014,0.021,-0.047,-0.005,0.021,0.017,-0.02
-0.001,0.014,0.112,-0.028,-0.013,-0.018,0.001,-0.004,0.014,-0.002,-0.005,0.017,-0.008,0.014,0.021,-0.047,-0.005,0.021,0.017,-0.02
-0.001,0.014,0.112,-0.028,-0.013,-0.018,0.001,-0.004,0.014,-0.002,-0.005,0.017,-0.008,0.014,0.021,-0.047,-0.005,0.021,0.017,-0.02
-0.001,0.016,0.323,-0.029,-0.014,-0.019,0.001,-0.005,0.015,-0.003,-0.006,0.018,-0.008,0.015,0.023,-0.045,-0.006,0.13,0.109,-0.021
-0.001,0.016,0.323,-0.029,-0.014,-0.019,0.001,-0.005,0.015,-0.003,-0.006,0.018,-0.008,0.015,0.023,-0.045,-0.006,0.13,0.109,-0.021
-0.001,0.016,0.323,-0.029,-0.014,-0.019,0.001,-0.005,0.015,-0.003,-0.006,0.018,-0.008,0.015,0.023,-0.045,-0.006,0.13,0.109,-0.021
-0.001,0.016,0.323,-0.029,-0.014,-0.019,0.001,-0.005,0.015,-0.003,-0.006,0.018,-0.008,0.015,0.023,-0.045,-0.006,0.13,0.109,-0.021
-0.001,0.016,0.323,-0.029,-0.014,-0.019,0.001,-0.005,0.015,-0.003,-0.006,0.018,-0.008,0.015,0.023,-0.045,-0.006,0.13,0.109,-0.021
-0.001,0.017,0.533,0.032,-0.015,-0.02,0.001,-0.005,0.015,-0.003,-0.006,0.019,0.141,0.015,0.124,0.073,0.19,0.314,0.28,-0.022
-0.001,0.017,0.533,0.032,-0.015,-0.02,0.001,-0.005,0.015,-0.003,-0.006,0.019,0.141,0.015,0.124,0.073,0.19,0.314,0.28,-0.022
-0.001,0.017,0.533,0.032,-0.015,-0.02,0.001,-0.005,0.015,-0.003,-0.006,0.019,0.141,0.015,0.124,0.073,0.19,0.314,0.28,-0.022
-0.001,0.017,0.533,0.032,-0.015,-0.02,0.001,-0.005,0.015,-0.003,-0.006,0.019,0.141,0.015,0.124,0.073,0.19,0.314,0.28,-0.022
-0.001,0.017,0.533,0.032,-0.015,-0.02,0.001,-0.005,0.015,-0.003,-0.006,0.019,0.141,0.015,0.124,0.073,0.19,0.314,0.28,-0.022
-0.001,0.184,0.743,0.18,0.101,-0.021,0.001,-0.005,0.112,-0.003,-0.006,0.02,0.357,0.016,0.308,0.287,0.384,0.497,0.451,-0.023
-0.001,0.184,0.743,0.18,0.101,-0.021,0.001,-0.005,0.112,-0.003,-0.006,0.02,0.357,0.016,0.308,0.287,0.384,0.497,0.451,-0.023
-0.001,0.184,0.743,0.18,0.101,-0.021,0.001,-0.005,0.112,-0.003,-0.006,0.02,0.357,0.016,0.308,0.287,0.384,0.497,0.451,-0.023
-0.001,0.184,0.743,0.18,0.101,-0.021,0.001,-0.005,0.112,-0.003,-0.006,0.02,0.357,0.016,0.308,0.287,0.384,0.497,0.451,-0.023
-0.001,0.184,0.743,0.18,0.101,-0.021,0.001,-0.005,0.112,-0.003,-0.006,0.02,0.357,0.016,0.308,0.287,0.384,0.497,0.451,-0.023
0.086,0.351,0.952,0.374,0.217,0.177,0.001,0.223,0.208,0.193,0.135,0.112,0.572,0.179,0.491,0.501,0.579,0.68,0.621,0.105
0.086,0.351,0.952,0.374,0.217,0.177,0.001,0.223,0.208,0.193,0.135,0.112,0.572,0.179,0.491,0.501,0.579,0.68,0.621,0.105
0.086,0.351,0.952,0.374,0.217,0.177,0.001,0.223,0.208,0.193,0.135,0.112,0.572,0.179,0.491,0.501,0.579,0.68,0.621,0.105
0.086,0.351,0.952,0.374,0.217,0.177,0.001,0.223,0.208,0.193,0.135,0.112,0.572,0.179,0.491,0.501,0.579,0.68,0.621,0.105
0.086,0.351,0.952,0.374,0.217,0.177,0.001,0.223,0.208,0.193,0.135,0.112,0.572,0.179,0.491,0.501,0.579,0.68,0.621,0.105
0.244,0.517,1.16,0.567,0.332,0.451,0.097,0.451,0.304,0.388,0.367,0.258,0.786,0.342,0.674,0.714,0.772,0.862,0.79,0.233
0.244,0.517,1.16,0.567,0.332,0.451,0.097,0.451,0.304,0.388,0.367,0.258,0.786,0.342,0.674,0.714,0.772,0.862,0.79,0.233
0.244,0.517,1.16,0.567,0.332,0.451,0.097,0.451,0.304,0.388,0.367,0.258,0.786,0.342,0.674,0.714,0.772,0.862,0.79,0.233
0.244,0.517,1.16,0.567,0.332,0.451,0.097,0.451,0.304,0.388,0.367,0.258,0.786,0.342,0.674,0.714,0.772,0.862,0.79,0.233
0.244,0.517,1.16,0.567,0.332,0.451,0.097,0.451,0.304,0.388,0.367,0.258,0.786,0.342,0.674,0.714,0.772,0.862,0.79,0.233
0.402,0.683,1.366,0.759,0.447,0.723,0.255,0.679,0.399,0.582,0.599,0.404,0.999,0.504,0.856,0.925,0.964,1.042,0.959,0.36
0.402,0.683,1.366,0.759,0.447,0.723,0.255,0.679,0.399,0.582,0.599,0.404,0.999,0.504,0.856,0.925,0.964,1.042,0.959,0.36
0.402,0.683,1.366,0.759,0.447,0.723,0.255,0.679,0.399,0.582,0.599,0.404,0.999,0.504,0.856,0.925,0.964,1.042,0.959,0.36
0.402,0.683,1.366,0.759,0.447,0.723,0.255,0.679,0.399,0.582,0.599,0.404,0.999,0.504,0.856,0.925,0.964,1.042,0.959,0.36
0.402,0.683,1.366,0.759,0.447,0.723,0.255,0.679,0.399,0.582,0.599,0.404,0.999,0.504,0.856,0.925,0.964,1.042,0.959,0.36
0.559,0.848,1.359,0.95,0.561,0.994,0.412,0.905,0.494,0.776,0.83,0.549,0.995,0.665,0.853,1.136,1.156,1.222,0.955,0.487
0.559,0.848,1.359,0.95,0.561,0.994,0.412,0.905,0.494,0.776,0.83,0.549,0.995,0.665,0.853,1.136,1.156,1.222,0.955,0.487
0.559,0.848,1.359,0.95,0.561,0.994,0.412,0.905,0.494,0.776,0.83,0.549,0.995,0.665,0.853,1.136,1.156,1.222,0.955,0.487
0.559,0.848,1.359,0.95,0.561,0.994,0.412,0.905,0.494,0.776,0.83,0.549,0.995,0.665,0.853,1.136,1.156,1.222,0.955,0.487
0.559,0.848,1.359,0.95,0.561,0.994,0.412,0.905,0.494,0.776,0.83,0.549,0.995,0.665,0.853,1.136,1.156,1.222,0.955,0.487
0.715,1.012,1.35,1.14,0.674,0.99,0.64,1.13,0.589,0.968,1.06,0.694,0.989,0.826,0.85,1.345,1.15,1.217,0.951,0.613
0.715,1.012,1.35,1.14,0.674,0.99,0.64,1.13,0.589,0.968,1.06,0.694,0.989,0.826,0.85,1.345,1.15,1.217,0.951,0.613
0.715,1.012,1.35,1.14,0.674,0.99,0.64,1.13,0.589,0.968,1.06,0.694,0.989,0.826,0.85,1.345,1.15,1.217,0.951,0.613
0.715,1.012,1.35,1.14,0.674,0.99,0.64,1.13,0.589,0.968,1.06,0.694,0.989,0.826,0.85,1.345,1.15,1.217,0.951,0.613
0.715,1.012,1.35,1.14,0.674,0.99,0.64,1.13,0.589,0.968,1.06,0.694,0.989,0.826,0.85,1.345,1.15,1.217,0.951,0.613
0.87,1.175,1.34,1.134,0.787,0.984,0.867,1.354,0.682,1.159,1.055,0.837,0.983,0.823,0.763,1.341,1.339,1.21,0.946,0.61
0.87,1.175,1.34,1.134,0.787,0.984,0.867,1.354,0.682,1.159,1.055,0.837,0.983,0.823,0.763,1.341,1.339,1.21,0.946,0.61
0.87,1.175,1.34,1.134,0.787,0.984,0.867,1.354,0.682,1.159,1.055,0.837,0.983,0.823,0.763,1.341,1.339,1.21,0.946,0.61
0.87,1.175,1.34,1.134,0.787,0.984,0.867,1.354,0.682,1.159,1.055,0.837,0.983,0.823,0.763,1.341,1.339,1.21,0.946,0.61
0.87,1.175,1.34,1.134,0.787,0.984,0.867,1.354,0.682,1.159,1.055,0.837,0.983,0.823,0.763,1.341,1.339,1.21,0.946,0.61
0.866,1.17,1.328,1.063,0.899,0.832,1.092,1.576,0.775,1.349,1.05,0.98,0.847,0.728,0.675,1.256,1.526,1.141,0.94,0.606
0.866,1.17,1.328,1.063,0.899,0.832,1.092,1.576,0.775,1.349,1.05,0.98,0.847,0.728,0.675,1.256,1.526,1.141,0.94,0.606
0.866,1.17,1.328,1.063,0.899,0.832,1.092,1.576,0.775,1.349,1.05,0.98,0.847,0.728,0.675,1.256,1.526,1.141,0.94,0.606
0.866,1.17,1.328,1.063,0.899,0.832,1.092,1.576,0.775,1.349,1.05,0.98,0.847,0.728,0.675,1.256,1.526,1.141,0.94,0.606
0.866,1.17,1.328,1.063,0.899,0.832,1.092,1.576,0.775,1.349,1.05,0.98,0.847,0.728,0.675,1.256,1.526,1.141,0.94,0.606
0.757,1.163,1.212,0.992,1.009,0.679,1.192,1.568,0.772,1.342,1.043,0.976,0.71,0.632,0.587,1.17,1.516,1.07,0.833,0.559
0.757,1.163,1.212,0.992,1.009,0.679,1.192,1.568,0.772,1.342,1.043,0.976,0.71,0.632,0.587,1.17,1.516,1.07,0.833,0.559
0.757,1.163,1.212,0.992,1.009,0.679,1.192,1.568,0.772,1.342,1.043,0.976,0.71,0.632,0.587,1.17,1.516,1.07,0.833,0.559
0.757,1.163,1.212,0.992,1.009,0.679,1.192,1.568,0.772,1.342,1.043,0.976,0.71,0.632,0.587,1.17,1.516,1.07,0.833,0.559
0.757,1.163,1.212,0.992,1.009,0.679,1.192,1.568,0.772,1.342,1.043,0.976,0.71,0.632,0.587,1.17,1.516,1.07,0.833,0.559
0.91,1.352,1.348,0.983,1.119,0.88,1.436,1.799,0.863,1.542,1.285,1.116,0.859,0.794,0.79,1.083,1.7,1.244,1.021,0.683
0.91,1.352,1.348,0.983,1.119,0.88,1.436,1.799,0.863,1.542,1.285,1.116,0.859,0.794,0.79,1.083,1.7,1.244,1.021,0.683
0.91,1.352,1.348,0.983,1.119,0.88,1.436,1.799,0.863,1.542,1.285,1.116,0.859,0.794,0.79,1.083,1.7,1.244,1.021,0.683
0.91,1.352,1.348,0.983,1.119,0.88,1.436,1.799,0.863,1.542,1.285,1.116,0.859,0.794,0.79,1.083,1.7,1.244,1.021,0.683
0.91,1.352,1.348,0.983,1.119,0.88,1.436,1.799,0.863,1.542,1.285,1.116,0.859,0.794,0.79,1.083,1.7,1.244,1.021,0.683
0.8,1.343,1.229,0.91,1.111,0.726,1.428,1.787,0.857,1.449,1.276,1.11,0.721,0.788,0.783,0.995,1.591,1.17,1.012,0.677
0.8,1.343,1.229,0.91,1.111,0.726,1.428,1.787,0.857,1.449,1.276,1.11,0.721,0.788,0.783,0.995,1.591,1.17,1.012,0.677
0.8,1.343,1.229,0.91,1.111,0.726,1.428,1.787,0.857,1.449,1.276,1.11,0.721,0.788,0.783,0.995,1.591,1.17,1.012,0.677
0.8,1.343,1.229,0.91,1.111,0.726,1.428,1.787,0.857,1.449,1.276,1.11,0.721,0.788,0.783,0.995,1.591,1.17,1.012,0.677
0.8,1.343,1.229,0.91,1.111,0.726,1.428,1.787,0.857,1.449,1.276,1.11,0.721,0.788,0.783,0.995,1.591,1.17,1.012,0.677
0.689,1.333,1.109,0.836,1.102,0.571,1.253,1.773,0.851,1.354,1.141,1.053,0.582,0.782,0.776,0.907,1.576,1.096,1.002,0.671
0.689,1.333,1.109,0.836,1.102,0.571,1.253,1.773,0.851,1.354,1.141,1.053,0.582,0.782,0.776,0.907,1.576,1.096,1.002,0.671
